Date,portfolio_value,daily_returns,portfolio_value_after_tc_5bps,portfolio_value_after_tc_10bps,portfolio_value_after_tc_20bps,portfolio_value_after_tc_50bps
2025-05-14,1.130020538465713,0.004025727463364603,1.1247200044191548,1.1194420613437124,1.1089536019584656,1.0780214601500482
2025-05-15,1.1496295918625876,0.017352829200342645,1.1442370785540492,1.138867548233889,1.1281970844043554,1.0967281824223358
2025-05-16,1.149971189981093,0.0002971375484097649,1.1445770743543702,1.1392059485451347,1.128532314120138,1.0970540615457327
2025-05-19,1.152538623483368,0.0022326068032343382,1.1471324649173995,1.1417493474961418,1.1310518830423124,1.0995033519070556
2025-05-20,1.137442277050969,-0.013098343191981554,1.1321069302052473,1.126794322703416,1.1162369773102874,1.0851016796630424
2025-05-21,1.1435487027599562,0.005368558767500087,1.1381847127911489,1.1328435842437345,1.1222295611214346,1.090927111799027
2025-05-22,1.1339078738892459,-0.008430623765688483,1.1285891057017485,1.1232930061996023,1.1127684659128858,1.08172991576366
2025-05-23,1.1442162450214157,0.009091012920487751,1.1388491238436047,1.1335048774324556,1.1228846584140109,1.0915639364043455
2025-05-26,1.1555809873104275,0.009932337823781667,1.1501605580719374,1.1447632308000193,1.134037528178521,1.1024057181769706
2025-05-27,1.1489295758000058,-0.005755902514372968,1.1435403460237985,1.1381740852414957,1.1275101187186847,1.0960603783318568
2025-05-28,1.1432861349154566,-0.004911911925167045,1.1379233765612542,1.132583474379282,1.1219718883208039,1.0906766262888252
2025-05-29,1.1474428333405455,0.0036357463789205013,1.1420605773570758,1.1367012606450815,1.126051093551017,1.0946420498834277
2025-05-30,1.1397618129255322,-0.006694033194361015,1.1344155859422766,1.1290921446742512,1.11851327015224,1.087314479665565
2025-06-02,1.1391953734911553,-0.0004969805339618549,1.1338518034786405,1.1285310078572997,1.117957390829996,1.0867741055348765
2025-06-03,1.1327073481683732,-0.0056952700772466835,1.127394211230256,1.1221037189770047,1.111590321554365,1.080584633490897
2025-06-04,1.134957078505837,0.001986153211684938,1.129633388863726,1.1243323888822943,1.1137981102415986,1.0827308401312028
2025-06-05,1.1413839525477818,0.005662658230570106,1.1360301166707023,1.1306990989380952,1.1201051682777516,1.0888619748345634
2025-06-06,1.1512327088097865,0.008628784590864802,1.145832675836189,1.140455657899917,1.1297703144939346,1.0982575302645945
2025-06-09,1.155935426721437,0.004084941190137359,1.1505133349307173,1.1451143521923979,1.1343853597870055,1.102743847687351
2025-06-10,1.1556955632675587,-0.0002075059283878078,1.1502745965930299,1.1448767341756354,1.1341499680997735,1.1025150218014628
2025-06-11,1.1570723382489019,0.0011912955497124234,1.1516449136008986,1.146240620734029,1.135501075909477,1.103828443040426
2025-06-12,1.1431181732914901,-0.01205988985833828,1.1377562027869557,1.1324170850968227,1.1218070579999841,1.090516393594857
2025-06-13,1.1349452159884488,-0.0071497046359679794,1.129621581989289,1.1243206374136567,1.1137864688767405,1.0827195234799731
2025-06-16,1.1458383661116942,0.009597952367910834,1.1404636361269862,1.135111813337812,1.1244765383530424,1.0931114138941411
2025-06-17,1.1406049721977005,-0.004567305536951727,1.1352547902470114,1.129927410867695,1.1193407104332502,1.088118840080957
2025-06-18,1.1394568580005204,-0.001006583545719475,1.1341120614549496,1.1287900445280583,1.118214000492074,1.087023557560744
2025-06-19,1.1392156255031853,-0.00021170832018901908,1.1338719604955125,1.1285510702838848,1.1179772652844184,1.0867934256293674
2025-06-20,1.15303598416791,0.012131468666101153,1.1476274926556347,1.142242052231129,1.1315399714476297,1.0999778260189146
2025-06-23,1.1495842153149096,-0.0029936349779157156,1.1441919148520034,1.1388225964703234,1.1281525538101944,1.0966848939240124
2025-06-24,1.151274530642062,0.0014703710303549666,1.145874301496768,1.1404970882248868,1.1298113566431378,1.0982974276214665
2025-06-25,1.160642520445417,0.008137059887992626,1.1551983493121587,1.149777381333854,1.139004699314277,1.1072343395648503
2025-06-26,1.1708919576854775,0.008830830388780742,1.1653997100003342,1.15993087037327,1.149063056625946,1.1170121382181817
2025-06-27,1.1735279451026004,0.002251264431206268,1.1680233329155958,1.1625421814844,1.1516499014145412,1.1195268279141781
2025-06-30,1.1711330340525434,-0.0020407788839212904,1.165195391984475,1.159285332361292,1.1475474951742095,1.1129839443375755
